s_ra,s_dec,target_name,band_list,t_exptime,gaia_source_id,sep_arcsec,gaia_match_quality,has_gaia
222.7442974480201,-42.82278435757471,HIP_72627,6,423.283,6.100404013458687e+18,,good,True
223.6050309345577,-34.1431386002041,HIP_72940_A,6,362.835,,,good,False
223.7266606606069,-36.43067196342231,HIP_72984,6,362.844,6.202077468582644e+18,,good,True
224.22683997269553,-35.6955573655248,HIP_73145,6,635.04,6.202242567124829e+18,,good,True
224.97728263907072,-46.2481837052248,HIP_73393,6,332.64,5.906901649285723e+18,,good,True
225.491636876399,-34.359154016339524,HIP_73559,6,362.843,6.203928736924721e+18,0.9091890625055525,good,True
226.57445002030695,-35.40643114915903,HIP_73913,6,362.851,6.200763071150236e+18,,good,True
226.8118768684708,-29.504814099009177,HIP_73990,6,362.839,6.212050520082538e+18,,good,True
227.05008386142237,-40.58429238349555,HIP_74066,6,483.724,,,good,False
227.17679003687684,-44.48479966305344,HIP_74104,6,332.64,5.90730805196577e+18,32.94205087821996,bad,True
228.2541910737391,-37.24694843611664,HIP_74468_A,6,483.757,6.199429191749977e+18,,good,True
228.36638407270615,-33.147386766236956,HIP_74499,6,635.04,6.207388934376629e+18,,good,True
228.44195944442785,-23.541098160963617,HIP_74529,6,574.538,6.228086897177603e+18,0.6531377784287437,good,True
228.83152864690285,-44.149742296083915,HIP_74657,6,332.64,6.000437721938769e+18,,good,True
229.15444248649976,-42.37046845038597,HIP_74752,6,483.744,6.003973132857329e+18,,good,True
229.29432189144305,-34.57733360095267,HIP_74797,6,483.756,6.20031051473863e+18,,good,True
229.7724622700628,-36.36237934070284,HIP_74959,6,635.04,6.199818655082933e+18,,good,True
229.8428187964182,-34.03269588338645,HIP_74985,6,483.767,6.206353400582523e+18,,good,True
230.05548870560884,-34.925732732213554,HIP_75056,6,483.746,6.206053714943873e+18,,good,True
230.1305849716287,-28.287432733914475,HIP_75077,6,302.4,6.213115122214517e+18,,good,True
230.3751000622217,-38.21895288690405,HIP_75151,6,483.756,6.007264520906862e+18,,good,True
231.3165887801079,-38.1581584735262,HIP_75491,6,483.757,6.006528432234422e+18,0.765750485112462,good,True
231.37536954894185,-36.199723879563855,HIP_75509,6,483.743,6.013716695655007e+18,,good,True
232.38726104883452,-57.24799126892736,HIP_75843,6,362.88,5.883029190270022e+18,,good,True
233.0249218060202,-69.17361215134632,HIP_76067,6,393.12,5.820170866424334e+18,,good,True
233.0428825642959,-21.967052768153977,HIP_76071,6,574.539,6.251762646696466e+18,,good,True
233.08364158961305,-31.143009570072245,HIP_76084,6,302.4,6.208562250724338e+18,,good,True
233.58647233368993,-39.349624659031115,HIP_76234,6,483.715,,,good,False
233.81702078231984,-25.734267493593777,HIP_76310,6,846.716,6.23772975158646e+18,,good,True
234.63569989503245,-39.16096993978921,HIP_76591,6,483.756,6.009052258106702e+18,,good,True
234.75006006785512,-19.732764933343596,HIP_76633,6,514.062,6.253938511486847e+18,,good,True
236.09419699362928,-41.81941429428824,HIP_77086_A,6,483.748,6.001797749105673e+18,,good,True
236.25003635667187,-59.12423807892405,HIP_77140,6,362.88,5.834207266301544e+18,,good,True
236.27627943136497,-35.102229996019425,HIP_77150,6,302.4,6.014590429436561e+18,,good,True
236.71494838449385,-36.9371149287469,HIP_77295,6,302.4,6.009732271682212e+18,,good,True
236.7682839781811,-35.51062517302997,HIP_77315,6,302.4,6.011560755211556e+18,,good,True
236.7754298291044,-35.51832310401847,HIP_77317,6,302.4,6.011549008483609e+18,,good,True
236.8469415437416,-25.86802026899776,HIP_77347,6,302.4,6.234897925031131e+18,,good,True
237.01348716117352,-25.21590593290904,HIP_77399,6,302.4,6.236641647392717e+18,,good,True
237.49895476815024,-25.15125219588352,HIP_77545,6,302.4,6.236447239996343e+18,,good,True
238.17868012338823,-27.090905124844458,HIP_77766,6,302.4,6.233808785747678e+18,,good,True
238.34121486200252,-21.97157514206954,HIP_77815,6,272.121,6.240546906538196e+18,,good,True
238.6732567157593,-22.766340311111787,HIP_77911,6,846.717,6.237422850406494e+18,,good,True
238.82303193122303,-23.368029165254985,HIP_77960,6,272.112,6.237252529178697e+18,,good,True
239.02335957887533,-36.89296095891563,HIP_78043,6,635.04,6.010483822238426e+18,,good,True
239.19923776777372,-23.184351617246943,HIP_78099,6,272.121,6.2373474994994e+18,,good,True
239.36845446374417,-50.270022878482926,HIP_78150_A,6,332.64,5.982616493898391e+18,,good,True
239.49707726603003,-31.729224112442004,HIP_78196,6,302.4,6.039491481598054e+18,,good,True
239.70870077731195,-32.05262679574976,HIP_78263,6,302.4,6.039375105164274e+18,,good,True
240.48091128642457,-21.980663606739608,HIP_78530,6,272.122,6.243537406369454e+18,,good,True
240.55632477200083,-22.687829725257107,HIP_78549,6,272.122,6.243172677747746e+18,,good,True
240.57695921615473,-35.2702680755888,HIP_78555,6,302.4,6.011053953378953e+18,,good,True
241.00086902643636,-19.76772593249595,HIP_78702,6,272.126,6.24722059851563e+18,0.6006039866550806,good,True
241.18512578379455,-39.43496108474168,HIP_78756_A,6,302.4,5.997809579916197e+18,,good,True
241.32965282208252,-23.669396308697923,HIP_78809,6,272.122,6.242281386125097e+18,0.662745537429207,good,True
241.44256909844208,-39.84364802706994,HIP_78853,6,302.4,5.996941824729995e+18,,good,True
241.7413064412236,-27.71965541181774,HIP_78943_A,6,483.708,6.042124910722288e+18,,good,True
241.7693479056038,-16.94349611922991,HIP_78956,6,272.128,6.250058644192755e+18,,good,True
241.8121014647686,-17.93628341702834,HIP_78968,6,272.127,6.249186662749341e+18,,good,True
241.8745591203028,-23.95096303236254,HIP_78996,6,272.122,6.242094640953592e+18,0.6759208326964424,good,True
242.2607456568445,-18.995843610882748,HIP_79124,6,272.124,6.248783275121193e+18,,good,True
242.3369375093355,-19.45747768036269,HIP_79156,6,272.125,6.245732753128416e+18,,good,True
242.6054150335657,-23.106849154181067,HIP_79250,6,272.109,6.242242216028893e+18,,good,True
242.72955948201164,-25.52278642178355,HIP_79288,6,846.717,6.043530778077991e+18,,good,True
242.96928974434695,-22.54531398096367,HIP_79366,6,272.122,6.242650611580735e+18,,good,True
242.98120629253444,-21.105271925302787,HIP_79369,6,272.124,6.243102137199553e+18,,good,True
243.02452664104212,-23.24598901896833,HIP_79383,6,272.122,6.242180368499939e+18,,good,True
243.09085876914796,-19.57932221523512,HIP_79410,6,272.123,6.245692620954229e+18,,good,True
243.18366895809604,-19.503156612791827,HIP_79439,6,272.123,6.245694751258011e+18,,good,True
243.39294245344655,-45.81779702137611,HIP_79516,6,635.04,5.990267273750368e+18,,good,True
243.43945507437397,-24.422313183142155,HIP_79530,6,483.736,6.049891517263095e+18,,good,True
243.72248984777616,-25.47721087273309,HIP_79622,6,483.727,6.04949799947927e+18,,good,True
244.1181238517845,-38.736884876909585,HIP_79742,6,635.04,5.997300987069075e+18,,good,True
244.21078707504637,-25.86324080851411,HIP_79771_A,6,483.714,6.048675908377862e+18,,good,True
244.22231581241363,-23.11074713681596,HIP_79779,6,483.72,6.050372626620551e+18,,good,True
244.24467073710753,-21.304425683035035,HIP_79785,6,272.117,6.244336167204228e+18,,good,True
244.56718663396177,-28.041996399188477,HIP_79878,6,483.707,6.039266287870022e+18,,good,True
244.61759378349757,-23.27460101160098,HIP_79897,6,483.702,6.0503526636154e+18,,good,True
244.87179741589745,-21.403791665845993,HIP_79977,6,846.717,6.244295760151547e+18,,good,True
245.02274475021068,-20.056681546706116,HIP_80024,6,272.121,6.24472505072103e+18,,good,True
245.11705058449695,-21.509318910981033,HIP_80059,6,272.119,6.244280229549582e+18,,good,True
245.20926724722847,-22.59419302011549,HIP_80088,6,846.717,6.050496459111585e+18,,good,True
245.6529744695019,-24.38327890141391,HIP_80224,6,483.707,6.04924686414837e+18,,good,True
245.94642144649455,-26.27129063292245,HIP_80311,6,483.729,6.045505569684852e+18,,good,True
246.24633430329192,-25.355285659232116,HIP_80425,6,483.71,6.048951366100474e+18,,good,True
249.11929041172272,-40.303271061778666,HIP_81316,6,392.999,5.969328827161775e+18,0.6063319303862306,good,True
249.628737310784,-39.15257189442737,HIP_81477,6,392.997,6.017520318720282e+18,,good,True
250.46650020198717,-40.4664785724965,HIP_81751,6,392.997,5.969081333984324e+18,0.6153014293907617,good,True
251.45169463859835,-26.64977939895189,HIP_82069,6,302.4,6.034203689675849e+18,,good,True
252.68948658318664,-38.256678241754344,HIP_82430,6,392.992,5.97090634713321e+18,,good,True
253.10372345286328,-37.60770862832617,HIP_82551,6,392.994,5.97132423461826e+18,,good,True
253.1327132725387,-42.99207491957616,HIP_82560,6,411.125,5.964856323071807e+18,,good,True
253.6868253773103,-36.888607988281784,HIP_82747,6,635.04,5.971474902099065e+18,,good,True
256.0033137049759,-25.698261509442137,HIP_83508,6,302.4,4.1122159608600305e+18,,good,True
256.5840148949241,-37.22787541473048,HIP_83693,6,392.99,5.976498948652232e+18,,good,True
259.4146306916069,-26.62929231884456,HIP_84605_A,6,302.4,4.109018477995908e+18,,good,True
260.21082564913075,-45.420988516329984,HIP_84881,6,635.04,5.952702871347478e+18,,good,True
261.37344909520255,-29.670929714718977,HIP_85278,6,302.4,4.0594518410003005e+18,0.5655012439227042,good,True
261.73026319891727,-25.94378752697654,HIP_85391,6,302.4,4.1097684823389215e+18,,good,True
262.93485443294446,-26.269980707786527,HIP_85783,6,302.4,4.0616692810251397e+18,,good,True
263.10248326271386,-34.27978777500795,HIP_85839,6,302.4,4.053610715449004e+18,0.873183407976691,good,True
263.9292657161715,-37.44026009885202,HIP_86098,6,302.4,5.962524018444665e+18,,good,True
266.1887003142362,-39.848759254719184,HIP_86853,6,302.4,5.958109681059207e+18,48.41634128418602,bad,True
266.7802245891834,-38.112491914188354,HIP_87042,6,302.4,4.0398044958986926e+18,,good,True
269.0051723492074,-33.62840402009103,HIP_87791,6,302.4,4.043145976097452e+18,,good,True
269.42040473018346,-39.10206263514151,HIP_87924,6,302.4,4.036505651808325e+18,0.5915487855341314,good,True
270.7642401623534,-51.649350976447145,HIP_88399,6,2147.04,6.702775135228914e+18,63.30280878446052,bad,True
281.36237892978755,-64.8718257671484,HIP_92024,6,4550.43,6.438274350302428e+18,,good,True
290.71353093534265,-54.424253001621295,HIP_95261,6,3382.707,6.643602576214115e+18,,good,True
290.7457587896232,-54.53837034724608,HIP_95270,6,2147.04,6.643589352010758e+18,,good,True
302.27190107775374,-26.22430469075229,HIP_99273,6,1360.8,6.84714678438446e+18,,good,True
189.00393751908928,-39.869629007166715,HR4796,9,3507.831,6.147117727029872e+18,,good,True
49.57036092993213,-62.50247888545035,HR_1010,7,14313.481,,,good,False
189.0039145304922,-39.86963544463171,HR_4796,6,786.24,6.147117727029872e+18,,good,True
346.8701293605893,21.13404421963346,HR_8799,6,12093.117,2.8324636596402975e+18,0.12872661854917672,good,True
129.2832500000173,-39.41816667000125,Hen_2-11,6,2449.44,,,good,False
53.074712499975206,30.82992222222461,IRAS_03292+3039,6,2116.8,,,good,False
36.73745088094933,-53.45109295257812,J02265658-5327032,7,907.2,,,good,False
71.64233953120552,-26.465814122053764,J0446AB,7,1572.48,4.881308710764496e+18,,good,True
72.09466696773775,29.772828077937103,J04482274+2946227,7,393.12,1.5840183414709568e+17,0.45991680672968704,good,True
73.90387485939952,30.298550300162955,J04553695+3017553,7,393.12,1.569006228182053e+17,0.5886563760967642,good,True
74.00829148145392,30.350883633491247,J04560201+3021037,7,393.12,1.569025126037774e+17,0.5683743130958111,good,True
77.03392082541752,24.45402252230613,J05080816+2427150,7,332.64,3.4191151280917985e+18,,good,True
108.02716387810162,-47.878448134741014,J071206,7,2298.24,5.508896788120943e+18,,good,True
147.25239724832667,-71.63399784104902,J0949AB,7,3567.961,5.218453026345066e+18,,good,True
336.9296939728347,16.732220402692413,J222743,7,3326.396,,,good,False
355.10263917187893,44.33384966568218,Kappa_and,6,393.12,1.9264760426814917e+18,0.0684175485467525,good,True
72.00374709239522,14.66576103955548,LDS_5606_A,7,1481.76,3.3087005598178324e+18,,good,True
72.01090638011046,14.664020665129364,LDS_5606_B,7,4224.286,3.308700559817832e+18,,good,True
11.248973772003824,-15.274728545341633,LHS_1140,6,12984.876,,,good,False
35.861553238148886,22.734622959787373,LP_353-51,7,1511.999,1.0161298198914675e+17,0.3581116104332459,good,True
75.49510924941777,9.982582653972258,LP_476-207,7,1028.16,3.2916431487403843e+18,,good,True
213.57020180376796,-15.35448499105618,L_836-122,7,876.96,6.298167942962279e+18,,good,True
153.57911847381592,21.074082663253545,MCC_124,7,1300.32,6.28827128175695e+17,0.5374866506907813,good,True
200.5307271240111,-69.63685196105556,MP_Mus,7,362.88,5.844296281847839e+18,,good,True
234.51092493417687,-38.123226511921594,MTLup,7,1982.979,6.009423961749025e+18,,good,True
310.46488563069255,-32.43758817769116,NAME_AT_Mic_AB,7,876.96,6.792436799477051e+18,,good,True
238.23378230939565,12.912146758144893,NN_Ser,4,8074.076,1.1915044714361925e+18,0.38578690454650044,good,True
283.2746003206432,-50.18091220652739,PZ_tel,6,453.6,6.655168686921108e+18,,good,True
217.38943084392469,-62.675964260824344,Proxima_Centauri,6,5624.011,,,good,False
235.17140718953684,-37.93862741935923,RXJ1540.7-3756,7,1982.675,6.009405682367794e+18,,good,True
235.7759146420972,-39.33885323596136,RXJ1543.1-3920,7,1982.904,6.00831967412013e+18,,good,True
34.48363680200914,12.423782803532983,RX_J0217.9+1225,7,1058.4,7.303499115555546e+16,0.14086431442843872,good,True
17.42540554649905,27.950456119551284,RZ_Psc,6,4318.264,3.079811784011652e+17,0.1720818136999327,good,True
208.84964512769653,8.945932780924569,SDSS_J135523.92+085645.4,6,2661.12,3.7219432090238275e+18,0.12797522084572355,good,True
212.89458749998127,10.477716670001064,SDSS_J141134.70+102839.7,6,2721.6,1.2252800598890373e+18,,good,True
219.9484583300016,-1.101911856558432,SDSS_J143947.62-010606.7,6,2540.16,3.6498320438581975e+18,,good,True
235.1592517138224,-34.36030586571644,SSTc2dJ154038.3-342137,7,2030.736,6.014916086743892e+18,,good,True
236.67157324676157,-36.31330703189302,SSTc2dJ154641.2-361848,7,1982.823,6.009975332460964e+18,0.09279994647912185,good,True
237.49660682887475,-36.499431068163695,SSTc2dJ154959.2-362958,7,1982.769,6.011259699490842e+18,,good,True
238.08121230013924,-38.32554063404305,SSTc2dJ155219.5-381932,7,1982.64,6.008633614741444e+18,,good,True
238.8591355820652,-33.63996108065855,SSTc2dJ155526.2-333823,7,1982.701,6.012244273489827e+18,,good,True
238.89069895481177,-37.16154668584218,SSTc2dJ155533.8-370941,7,1958.556,6.010385759547597e+18,,good,True
240.49647416394,-36.215591981360895,SSTc2dJ160159.2-361256,7,1982.732,6.010725989678592e+18,,good,True
240.799118121653,-32.65578844875732,SSTc2dJ160311.8-323920,7,1982.803,6.036188926632561e+18,,good,True
240.96863481929023,-39.65049071987836,SSTc2dJ160352.5-393902,7,1982.778,5.997706878653873e+18,,good,True
241.12721905305293,-32.12480118500987,SSTc2dJ160430.6-320729,7,1982.727,6.036418346602207e+18,,good,True
241.80700364787648,-38.65675240254175,SSTc2dJ160713.7-383924,7,1982.941,5.997857408673511e+18,0.07428169241191107,good,True
241.80824002416747,-38.877262522806305,SSTc2dJ160714.0-385238,7,2030.969,5.997102284704236e+18,,good,True
241.95658757617176,-39.07484198893538,SSTc2dJ160749.6-390429,7,2030.895,5.997084383280601e+18,0.11621573823652176,good,True
241.995326246482,-39.40978407769843,SSTc2dJ160758.9-392435,7,2031.266,5.997024116297605e+18,5.273397668843023,bad,True
242.0667602023156,-39.051327559698365,SSTc2dJ160816.0-390304,7,2031.255,5.997083146330022e+18,,good,True
242.14395517355536,-39.09296158231825,SSTc2dJ160834.6-390534,7,2031.358,5.997082115537646e+18,,good,True
242.1740990165095,-39.02707535286858,SSTc2dJ160841.8-390137,7,2031.261,5.997082734012938e+18,,good,True
242.1780111887183,-39.10522628692574,SSTc2dJ160842.7-390618,7,2006.988,5.99708221430385e+18,,good,True
242.20059827564515,-39.07212657793912,SSTc2dJ160848.2-390419,7,2007.101,5.997082356055814e+18,,good,True
242.28537716893703,-39.06209466441648,SSTc2dJ160908.5-390343,7,2031.26,5.997410628989155e+18,,good,True
242.32130760094495,-39.452808502319826,SSTc2dJ160917.1-392710,7,1982.71,5.997014392491914e+18,0.10260732975198562,good,True
242.42725712660743,-39.32822611126498,SSTc2dJ160942.6-391941,7,1982.783,5.997016724637917e+18,,good,True
242.48776601537233,-38.99679947995617,SSTc2dJ160957.1-385948,7,1982.781,5.997409185883544e+18,,good,True
242.55076433613416,-39.355121917008695,SSTc2dJ161012.2-392118,7,1982.901,5.997388638756469e+18,0.07981856698455533,good,True
242.5683263712465,-39.13488299351019,SSTc2dJ161016.4-390805,7,1982.717,5.997395648143156e+18,0.1027386269697791,good,True
242.97218111393292,-39.03786397806339,SSTc2dJ161153.4-390216,7,1958.529,5.997235016369885e+18,,good,True
243.2599853681892,-40.07594447482637,SSTc2dJ161302.4-400433,7,1982.854,5.997107885335263e+18,6.2990069467151155,bad,True
277.45754166668837,1.2556277777778335,Serpens-FIRS1,3,2419.2,,,good,False
101.28428712903748,-16.72240898978856,Sirius,5,302.4,,,good,False
101.28429404674009,-16.72225363820027,Sirius_A,3,302.4,,,good,False
281.719121799408,-62.17725026017093,Smethells_20,7,1118.88,6.631685008336771e+18,0.2094846547140567,good,True
76.73129061264075,10.997693509076695,TIC_284730577,7,1360.8,3.291818722708659e+18,0.3791080594487738,good,True
203.60207657808576,-65.29658855457758,TIC_316430346,7,1542.24,5.863807042641766e+18,0.2214205498122082,good,True
238.714161835285,-31.913035661402933,TIC_442813719,7,1149.12,6.039427503765944e+18,,good,True
169.46576301568157,-64.03488886784865,TIC_467773418,7,1512.0,5.240643988513311e+18,,good,True
160.6267208332773,-33.671305555575245,TWA_7,7,4777.92,,,good,False
299.0184022914404,-32.12745988015745,TYC7443-1102-1,6,2237.76,6.747467224874108e+18,,good,True
340.7057904091882,-71.7062263481733,TYC9340-437-1,7,10674.668,6.382640367603744e+18,,good,True
56.256989937277126,19.55911089284669,TYC_1256-516-1,6,254.006,6.305204834738317e+16,0.2581736966670277,good,True
54.395551921519235,24.236326640932216,TYC_1798-465-1,6,254.007,6.840948747309069e+16,0.2645081577910857,good,True
53.69679330400364,26.094530195454332,TYC_1802-95-1,6,254.003,6.948525222516237e+16,0.33648566815299913,good,True
330.1737077692639,27.253687625645213,TYC_2211-1309-1,7,1391.04,1.8929687350594534e+18,0.18184660147928125,good,True
284.5173965151223,-29.884865600384902,TYC_6872-1011-1,7,876.96,6.760846563417053e+18,,good,True
228.25264723471344,-37.2480399801015,TYC_7324-1668-1,6,1451.479,6.199429191749977e+18,,good,True
299.01841573794434,-32.127469853430064,TYC_7443-1102-1,7,876.96,6.747467224874108e+18,,good,True
92.7648316733898,-47.19142502930518,TYC_8105-370-1,7,2298.24,5.554553591848669e+18,,good,True
345.30301599927174,-58.97280599014207,TYC_8830-410-1,7,2661.12,6.4916065741213e+18,,good,True
26.00862561196497,-15.933522128537025,Tau_Ceti,6,20624.364,,,good,False
284.51949645751915,-29.892484405240165,UCAC2_19527490,7,876.96,6.760846456020753e+18,,good,True
93.30526164355908,-27.701519743760382,UCAC2_20312880,7,1753.111,2.8994926372512005e+18,0.5329768070538429,good,True
299.0125068456925,-32.122171227259955,UCAC3_116-474938,7,876.96,6.747467431032539e+18,,good,True
302.5003772741396,-28.02865284484084,UCAC3_124-580676,7,876.96,6.846651450099142e+18,,good,True
83.49932629493108,-2.359312112055246,UCAC3_176-23654,7,725.76,3.216922640621225e+18,,good,True
198.41271683959383,-19.634775006068445,UCAC4_352-065533,7,4171.399,3.5073130073643566e+18,0.8146728147584997,good,True
246.9576707769531,-24.42812475500304,VSSG14,6,483.708,6.049152615384354e+18,,good,True
341.25138321316706,-33.25776255206092,V_star_TX_PsA,7,876.96,6.60369380881783e+18,,good,True
341.2426515633541,-33.25108097221335,V_star_WW_PsA,7,876.96,6.603693881832178e+18,,good,True
279.2358881463819,38.78502828180798,Vega,6,23833.32,,,good,False
13.322407339577946,-32.99888423168187,WD0050-332,6,574.56,5.006486048001154e+18,,good,True
37.11288273785794,-32.71059965065495,WD0226-329,6,574.56,5.063539946887524e+18,,good,True
57.20957386276246,-0.976542532886804,WD0346-011,6,604.8,3.2512448581544335e+18,0.7305462323517491,good,True
70.25776377161829,10.99438378413034,WD0438+108,6,665.28,3.294248609046258e+18,,good,True
93.82748012054482,17.725920300923963,WD0612+177,6,756.0,,,good,False
95.80304323509642,-37.69114066961012,WD0621-376,6,574.56,5.575007845317435e+18,,good,True
245.8915553616556,-39.22948216643876,WD1620-391,6,574.56,6.018034958869559e+18,,good,True
281.9859894898388,-22.3273638620756,WD1844-223,6,574.56,4.0788686622061757e+18,0.3363455063151429,good,True
302.2745140210117,-60.42886259778608,WD2004-605,6,665.28,6.443328221136802e+18,16.668531688683007,bad,True
310.64690201121635,-20.07718331873106,WD2039-202,6,574.56,,,good,False
333.54974715920537,-49.3245963496582,WD2211-495,6,604.8,6.560067493827212e+18,,good,True
337.4107551325602,-20.83714643699752,WD2226-210,6,4898.879,6.628874205642084e+18,,good,True
339.01282168490485,0.1229708990534516,WD2233-001,6,604.8,2.6541707367298867e+18,,good,True
348.09084733145164,10.784406905634018,WD2309+105,6,665.28,2.810585920868186e+18,,good,True
86.82121564020545,-51.06606990881603,beta_pic,6,4656.696,4.792774797545801e+18,,good,True
86.82122705855912,-51.066192909944206,beta_pictoris,6,3053.739,4.792774797545801e+18,,good,True
53.22716106474937,-9.458194767423567,eps_eri,6,2981.933,,,good,False
53.22855568120675,-9.45317720597913,epsilon_Eridani,6,15420.103,,,good,False
188.0159173624204,-16.196101793378563,eta_Corvi,7,6799.876,,,good,False
181.7207908210999,-64.61392160575959,eta_Cru,6,3624.392,6.053245135154609e+18,,good,True
198.7906023880626,-67.88054158908649,eta_Mus_C,6,393.12,5.845487911944804e+18,,good,True
188.0145293974936,-16.196406769577184,eta_crv,8,6076.922,,,good,False
344.4150690207793,-29.62329472936207,fomalhaut,7,23925.658,,,good,False
190.41190906449293,-1.449047586224928,gamma_Vir,6,4106.892,,,good,False
86.11418770261156,-22.450303245991496,gamma_lep,7,1088.64,,,good,False
190.41193288305757,-1.449052566595742,gamma_vir,7,3452.147,,,good,False
184.7762470018576,16.54758991027072,hd107146,7,2963.52,3.946438125929224e+18,,good,True
189.94223794368153,-49.198839847840766,hd110058,6,8164.702,6.127782196588876e+18,,good,True
208.82840492553723,-53.528654696399805,hd121191,6,604.8,6.065138792911303e+18,,good,True
223.78330400668173,-41.12052799969034,hd131488,8,967.68,6.101164531905527e+18,,good,True
233.81698475095948,-25.734310070016,hd138813,8,1451.52,6.23772975158646e+18,,good,True
237.4905360925772,-3.9212897899524535,hd141569,3,5564.143,4.399438153527026e+18,0.015073216872279211,good,True
243.7405492476231,-39.62800622153384,hd145880,8,1270.08,5.997144169219985e+18,,good,True
75.61435416381434,7.460872151964239,hd32297,7,3870.688,3.2899026905545743e+18,,good,True
160.8666514806937,-29.064522167665075,hd92945,7,14570.49,5.455707157211785e+18,,good,True
164.26197217050156,-68.6672764178524,hd95086,8,4535.995,5.231963962676293e+18,,good,True
189.94223467308169,-49.19884648495755,hd_110058,8,876.96,6.127782196588876e+18,,good,True
290.74578390410323,-54.53842733578441,hd_181327,7,2661.117,6.643589352010758e+18,,good,True
52.97385940110668,-25.61423585758638,hd_21997,8,997.92,5.084963312478489e+18,,good,True
104.99673354317837,-61.33477123006019,hd_53143,6,23684.168,5.47922224059647e+18,,good,True
164.26210377977227,-68.66729534297889,hd_95086,6,16327.387,5.231963962676293e+18,,good,True
189.00395192695063,-39.86962045607937,hr_4796a,7,3084.479,6.147117727029872e+18,,good,True
346.87020146184847,21.134014720581177,hr_8799,7,77762.964,2.8324636596402975e+18,0.13570893370033849,good,True
194.00595078688536,-12.95886530905954,j1256-1257,7,4354.536,,,good,False
342.02050592284803,-24.369779615787184,lp_876-10,7,6070.765,6.623351805412369e+18,,good,True
238.23387916998257,12.912411110000596,nn_ser,7,1391.04,,,good,False
25.623462649674423,-53.74131839880477,q1_Eri,7,5806.02,4.912580642524185e+18,,good,True
346.62710929629566,-5.043869234102322,trappist-1,7,16348.437,,,good,False
12.296542803622147,5.377088616216993,vMa2,6,2903.04,,,good,False
